deviation,time,gender32.753680051468194,0.812847682119205,Male
28.52590201192822,0.3033953488372093,Male
26.19477198272143,0.4662650602409638,Female
13.844724612410927,0.22828685258964151,Female
29.940367048582893,0.8688235294117643,Male
23.153856164883337,0.25471428571428545,Male
26.061441745577742,0.3215272727272727,Female
26.883063799580224,0.42901041666666667,Male
28.840588352001834,0.2716239316239316,Male
20.849295781915604,0.2763684210526315,Female
24.379003519066423,0.35977777777777764,Male
27.936855158502087,0.3177348066298343,Male
26.24405802575136,0.32080717488789223,Male
32.7801818920877,0.38910958904109577,Male
27.397457235002282,0.34454545454545443,Male
28.176628436050404,0.42718120805369125,Male
25.5650094626593,0.4530841121495326,Male
20.925423355967823,0.32579185520362,Male
32.54462565422439,1.0398591549295773,Female
23.380219394295374,1.3049295774647889,Female
22.81706689095361,0.6163513513513514,Female
22.996719563715185,0.2278145695364238,Male
25.44472763601656,0.345846994535519,Male
32.69510241216827,0.38172000000000034,Male
29.663279727505014,0.36857988165680466,Male
24.333919637353016,0.9524999999999998,Male
24.70176029843785,0.3726923076923075,Female
25.49403673832014,0.23067226890756304,Male
23.871277764066836,0.2565714285714286,Female
32.59119837639779,0.366132075471698,Male
31.852020970919302,0.5882539682539677,Male
35.89426696204293,1.1725301204819278,Female
29.9662437479986,0.5393529411764706,Male
33.50746387688325,0.3945000000000003,Male
19.37879325942682,0.3555102040816325,Female
27.831975594378516,0.24115183246073307,Male
21.070235199283317,0.2984042553191489,Female
23.893241249679228,0.553076923076923,Female
29.47922944661832,0.4276506024096386,Male
27.890249623566824,0.5357931034482757,Female
29.190946733344976,0.8093203883495143,Male
28.638428043632818,0.5901020408163263,Female
26.84257044476025,0.2724858757062149,Male
19.442166055511677,0.3180575539568347,Male
25.830024238042697,0.5681967213114753,Male
26.099673351557264,0.47780898876404476,Female
28.22135569472318,0.8108139534883718,Male
34.92995462965467,0.3861111111111112,Female
31.675578958076667,0.28121827411167527,Male
32.414683215423395,0.6678625954198473,Male
25.259627496569465,0.2738461538461538,Male
